source_system,source_code,target_system,target_code
"http://terminology.hl7.org/CodeSystem/icd9cm","1356","http://hl7.org/fhir/sid/icd-10","A17.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","1360","http://hl7.org/fhir/sid/icd-10","A17.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","1361","http://hl7.org/fhir/sid/icd-10","A17.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","1362","http://hl7.org/fhir/sid/icd-10","A17.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","1363","http://hl7.org/fhir/sid/icd-10","A17.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","1364","http://hl7.org/fhir/sid/icd-10","A17.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","1365","http://hl7.org/fhir/sid/icd-10","A17.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","1366","http://hl7.org/fhir/sid/icd-10","A17.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","1380","http://hl7.org/fhir/sid/icd-10","A17.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","1381","http://hl7.org/fhir/sid/icd-10","A17.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","1382","http://hl7.org/fhir/sid/icd-10","A17.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","1383","http://hl7.org/fhir/sid/icd-10","A17.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","1384","http://hl7.org/fhir/sid/icd-10","A17.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","1385","http://hl7.org/fhir/sid/icd-10","A17.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","1386","http://hl7.org/fhir/sid/icd-10","A17.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","1390","http://hl7.org/fhir/sid/icd-10","A17.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","1391","http://hl7.org/fhir/sid/icd-10","A17.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","1392","http://hl7.org/fhir/sid/icd-10","A17.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","1393","http://hl7.org/fhir/sid/icd-10","A17.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","1394","http://hl7.org/fhir/sid/icd-10","A17.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","1395","http://hl7.org/fhir/sid/icd-10","A17.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","1396","http://hl7.org/fhir/sid/icd-10","A17.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","1400","http://hl7.org/fhir/sid/icd-10","A18.31"
"http://terminology.hl7.org/CodeSystem/icd9cm","1401","http://hl7.org/fhir/sid/icd-10","A18.31"
"http://terminology.hl7.org/CodeSystem/icd9cm","1402","http://hl7.org/fhir/sid/icd-10","A18.31"
"http://terminology.hl7.org/CodeSystem/icd9cm","1403","http://hl7.org/fhir/sid/icd-10","A18.31"
"http://terminology.hl7.org/CodeSystem/icd9cm","1404","http://hl7.org/fhir/sid/icd-10","A18.31"
"http://terminology.hl7.org/CodeSystem/icd9cm","1405","http://hl7.org/fhir/sid/icd-10","A18.31"
"http://terminology.hl7.org/CodeSystem/icd9cm","1406","http://hl7.org/fhir/sid/icd-10","A18.31"
"http://terminology.hl7.org/CodeSystem/icd9cm","1480","http://hl7.org/fhir/sid/icd-10","A18.32"
"http://terminology.hl7.org/CodeSystem/icd9cm","1480","http://hl7.org/fhir/sid/icd-10","A18.39"
"http://terminology.hl7.org/CodeSystem/icd9cm","1481","http://hl7.org/fhir/sid/icd-10","A18.32"
"http://terminology.hl7.org/CodeSystem/icd9cm","1481","http://hl7.org/fhir/sid/icd-10","A18.39"
"http://terminology.hl7.org/CodeSystem/icd9cm","1482","http://hl7.org/fhir/sid/icd-10","A18.32"
"http://terminology.hl7.org/CodeSystem/icd9cm","1482","http://hl7.org/fhir/sid/icd-10","A18.39"
"http://terminology.hl7.org/CodeSystem/icd9cm","1483","http://hl7.org/fhir/sid/icd-10","A18.32"
"http://terminology.hl7.org/CodeSystem/icd9cm","1483","http://hl7.org/fhir/sid/icd-10","A18.39"
"http://terminology.hl7.org/CodeSystem/icd9cm","1484","http://hl7.org/fhir/sid/icd-10","A18.32"
"http://terminology.hl7.org/CodeSystem/icd9cm","1484","http://hl7.org/fhir/sid/icd-10","A18.39"
"http://terminology.hl7.org/CodeSystem/icd9cm","1485","http://hl7.org/fhir/sid/icd-10","A18.32"
"http://terminology.hl7.org/CodeSystem/icd9cm","1485","http://hl7.org/fhir/sid/icd-10","A18.39"
"http://terminology.hl7.org/CodeSystem/icd9cm","1486","http://hl7.org/fhir/sid/icd-10","A18.32"
"http://terminology.hl7.org/CodeSystem/icd9cm","1486","http://hl7.org/fhir/sid/icd-10","A18.39"
"http://terminology.hl7.org/CodeSystem/icd9cm","1500","http://hl7.org/fhir/sid/icd-10","A18.01"
"http://terminology.hl7.org/CodeSystem/icd9cm","1501","http://hl7.org/fhir/sid/icd-10","A18.01"
"http://terminology.hl7.org/CodeSystem/icd9cm","1502","http://hl7.org/fhir/sid/icd-10","A18.01"
"http://terminology.hl7.org/CodeSystem/icd9cm","1503","http://hl7.org/fhir/sid/icd-10","A18.01"
"http://terminology.hl7.org/CodeSystem/icd9cm","1504","http://hl7.org/fhir/sid/icd-10","A18.01"
"http://terminology.hl7.org/CodeSystem/icd9cm","1505","http://hl7.org/fhir/sid/icd-10","A18.01"
"http://terminology.hl7.org/CodeSystem/icd9cm","1506","http://hl7.org/fhir/sid/icd-10","A18.01"
"http://terminology.hl7.org/CodeSystem/icd9cm","1510","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1511","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1512","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1513","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1514","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1515","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1516","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1520","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1521","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1522","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1523","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1524","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1525","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1526","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1550","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1551","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1552","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1553","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1554","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1555","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1556","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1560","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1561","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1562","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1563","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1564","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1565","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1566","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1570","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1571","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1572","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1573","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1574","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1575","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1576","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1580","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1581","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1582","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1583","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1584","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1585","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1586","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1590","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1590","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1591","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1591","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1592","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1592","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1593","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1593","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1594","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1594","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1595","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1595","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1596","http://hl7.org/fhir/sid/icd-10","A18.02"
"http://terminology.hl7.org/CodeSystem/icd9cm","1596","http://hl7.org/fhir/sid/icd-10","A18.03"
"http://terminology.hl7.org/CodeSystem/icd9cm","1600","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1601","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1602","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1603","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1604","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1605","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1606","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1610","http://hl7.org/fhir/sid/icd-10","A18.12"
"http://terminology.hl7.org/CodeSystem/icd9cm","1611","http://hl7.org/fhir/sid/icd-10","A18.12"
"http://terminology.hl7.org/CodeSystem/icd9cm","1612","http://hl7.org/fhir/sid/icd-10","A18.12"
"http://terminology.hl7.org/CodeSystem/icd9cm","1613","http://hl7.org/fhir/sid/icd-10","A18.12"
"http://terminology.hl7.org/CodeSystem/icd9cm","1614","http://hl7.org/fhir/sid/icd-10","A18.12"
"http://terminology.hl7.org/CodeSystem/icd9cm","1615","http://hl7.org/fhir/sid/icd-10","A18.12"
"http://terminology.hl7.org/CodeSystem/icd9cm","1616","http://hl7.org/fhir/sid/icd-10","A18.12"
"http://terminology.hl7.org/CodeSystem/icd9cm","1620","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1621","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1622","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1623","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1624","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1625","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1626","http://hl7.org/fhir/sid/icd-10","A18.11"
"http://terminology.hl7.org/CodeSystem/icd9cm","1630","http://hl7.org/fhir/sid/icd-10","A18.13"
"http://terminology.hl7.org/CodeSystem/icd9cm","1631","http://hl7.org/fhir/sid/icd-10","A18.13"
"http://terminology.hl7.org/CodeSystem/icd9cm","1632","http://hl7.org/fhir/sid/icd-10","A18.13"
"http://terminology.hl7.org/CodeSystem/icd9cm","1633","http://hl7.org/fhir/sid/icd-10","A18.13"
"http://terminology.hl7.org/CodeSystem/icd9cm","1634","http://hl7.org/fhir/sid/icd-10","A18.13"
"http://terminology.hl7.org/CodeSystem/icd9cm","1635","http://hl7.org/fhir/sid/icd-10","A18.13"
"http://terminology.hl7.org/CodeSystem/icd9cm","1636","http://hl7.org/fhir/sid/icd-10","A18.13"
"http://terminology.hl7.org/CodeSystem/icd9cm","1640","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1641","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1642","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1643","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1644","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1645","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1646","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1650","http://hl7.org/fhir/sid/icd-10","A18.14"
"http://terminology.hl7.org/CodeSystem/icd9cm","1650","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1651","http://hl7.org/fhir/sid/icd-10","A18.14"
"http://terminology.hl7.org/CodeSystem/icd9cm","1651","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1652","http://hl7.org/fhir/sid/icd-10","A18.14"
"http://terminology.hl7.org/CodeSystem/icd9cm","1652","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1653","http://hl7.org/fhir/sid/icd-10","A18.14"
"http://terminology.hl7.org/CodeSystem/icd9cm","1653","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1654","http://hl7.org/fhir/sid/icd-10","A18.14"
"http://terminology.hl7.org/CodeSystem/icd9cm","1654","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1655","http://hl7.org/fhir/sid/icd-10","A18.14"
"http://terminology.hl7.org/CodeSystem/icd9cm","1655","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1656","http://hl7.org/fhir/sid/icd-10","A18.14"
"http://terminology.hl7.org/CodeSystem/icd9cm","1656","http://hl7.org/fhir/sid/icd-10","A18.15"
"http://terminology.hl7.org/CodeSystem/icd9cm","1660","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1661","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1662","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1663","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1664","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1665","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1666","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1670","http://hl7.org/fhir/sid/icd-10","A18.16"
"http://terminology.hl7.org/CodeSystem/icd9cm","1670","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1670","http://hl7.org/fhir/sid/icd-10","A18.18"
"http://terminology.hl7.org/CodeSystem/icd9cm","1671","http://hl7.org/fhir/sid/icd-10","A18.16"
"http://terminology.hl7.org/CodeSystem/icd9cm","1671","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1671","http://hl7.org/fhir/sid/icd-10","A18.18"
"http://terminology.hl7.org/CodeSystem/icd9cm","1672","http://hl7.org/fhir/sid/icd-10","A18.16"
"http://terminology.hl7.org/CodeSystem/icd9cm","1672","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1672","http://hl7.org/fhir/sid/icd-10","A18.18"
"http://terminology.hl7.org/CodeSystem/icd9cm","1673","http://hl7.org/fhir/sid/icd-10","A18.16"
"http://terminology.hl7.org/CodeSystem/icd9cm","1673","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1673","http://hl7.org/fhir/sid/icd-10","A18.18"
"http://terminology.hl7.org/CodeSystem/icd9cm","1674","http://hl7.org/fhir/sid/icd-10","A18.16"
"http://terminology.hl7.org/CodeSystem/icd9cm","1674","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1674","http://hl7.org/fhir/sid/icd-10","A18.18"
"http://terminology.hl7.org/CodeSystem/icd9cm","1675","http://hl7.org/fhir/sid/icd-10","A18.16"
"http://terminology.hl7.org/CodeSystem/icd9cm","1675","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1675","http://hl7.org/fhir/sid/icd-10","A18.18"
"http://terminology.hl7.org/CodeSystem/icd9cm","1676","http://hl7.org/fhir/sid/icd-10","A18.16"
"http://terminology.hl7.org/CodeSystem/icd9cm","1676","http://hl7.org/fhir/sid/icd-10","A18.17"
"http://terminology.hl7.org/CodeSystem/icd9cm","1676","http://hl7.org/fhir/sid/icd-10","A18.18"
"http://terminology.hl7.org/CodeSystem/icd9cm","1690","http://hl7.org/fhir/sid/icd-10","A18.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","1691","http://hl7.org/fhir/sid/icd-10","A18.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","1692","http://hl7.org/fhir/sid/icd-10","A18.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","1693","http://hl7.org/fhir/sid/icd-10","A18.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","1694","http://hl7.org/fhir/sid/icd-10","A18.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","1695","http://hl7.org/fhir/sid/icd-10","A18.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","1696","http://hl7.org/fhir/sid/icd-10","A18.10"
"http://terminology.hl7.org/CodeSystem/icd9cm","1700","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1701","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1702","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1703","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1704","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1705","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1706","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1710","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1711","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1712","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1713","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1714","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1715","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1716","http://hl7.org/fhir/sid/icd-10","A18.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","1720","http://hl7.org/fhir/sid/icd-10","A18.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","1721","http://hl7.org/fhir/sid/icd-10","A18.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","1722","http://hl7.org/fhir/sid/icd-10","A18.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","1723","http://hl7.org/fhir/sid/icd-10","A18.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","1724","http://hl7.org/fhir/sid/icd-10","A18.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","1725","http://hl7.org/fhir/sid/icd-10","A18.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","1726","http://hl7.org/fhir/sid/icd-10","A18.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","1730","http://hl7.org/fhir/sid/icd-10","A18.50"
"http://terminology.hl7.org/CodeSystem/icd9cm","1730","http://hl7.org/fhir/sid/icd-10","A18.51"
"http://terminology.hl7.org/CodeSystem/icd9cm","1730","http://hl7.org/fhir/sid/icd-10","A18.52"
"http://terminology.hl7.org/CodeSystem/icd9cm","1730","http://hl7.org/fhir/sid/icd-10","A18.53"
"http://terminology.hl7.org/CodeSystem/icd9cm","1730","http://hl7.org/fhir/sid/icd-10","A18.54"
"http://terminology.hl7.org/CodeSystem/icd9cm","1730","http://hl7.org/fhir/sid/icd-10","A18.59"
"http://terminology.hl7.org/CodeSystem/icd9cm","1731","http://hl7.org/fhir/sid/icd-10","A18.50"
